variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T1a_stats_present,plr,rf,5366,-0.17066038389098054,0.10496190135602752,-1.625926947646516,0.10396519674447524,-0.37638193029764033,0.035061162515679256,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.17 positions (p=0.104),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T1b_stats_density,plr,lgbm,5240,-0.0067191999699334,0.006433258913051652,-1.0444473105693968,0.29627848452520467,-0.019328155742735935,0.005889755802869134,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.01 positions (p=0.296),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T1b_stats_density,plr,rf,5240,-0.002614002785158583,0.0062647725301838795,-0.41725422153226344,0.6764924689880538,-0.014892731315654856,0.00966472574533769,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.676),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T2a_question_headings,plr,lgbm,5366,0.06047385540166739,0.0802925593119618,0.7531688604756945,0.4513484490770835,-0.09689666907632388,0.21784437987965866,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.06 positions (p=0.451),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T2a_question_headings,plr,rf,5366,0.04361100096417359,0.07713630152957768,0.5653758360121931,0.5718181567316684,-0.10757337193442054,0.1947953738627677,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.04 positions (p=0.572),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T2b_structural_modularity,plr,lgbm,5366,0.0008491530703750373,0.0014878963048364753,0.5707071572224666,0.5681981663690506,-0.0020670700998346838,0.0037653762405847587,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.568),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T2b_structural_modularity,plr,rf,5366,0.0005240347913124326,0.0014447445506750368,0.36271795665717144,0.7168155844890833,-0.0023076124948711424,0.003355682077496008,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.717),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T3_structured_data_new,plr,lgbm,5366,-0.04678768029381993,0.06771255812327112,-0.6909749327243356,0.48958129419254326,-0.1795018555165064,0.08592649492886653,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.05 positions (p=0.490),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T3_structured_data_new,plr,rf,5366,-0.05547663363993562,0.06382067276516454,-0.8692580512911269,0.3847060017671621,-0.18056285372877445,0.0696095864489032,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.06 positions (p=0.385),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T4a_ext_citations,plr,lgbm,5366,0.18639676658321155,0.12887752731017124,1.4463093021222233,0.14809046785094865,-0.06619854536130135,0.4389920785277245,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.19 positions (p=0.148),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T4a_ext_citations,plr,rf,5366,0.3101108668345707,0.11915382409901971,2.6026094351521696,0.009251728299892752,0.07657366298027132,0.54364807068887,***,T4a External Citations (binary) significantly improves LLM re-ranking by 0.31 positions (p=0.009),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T4b_auth_citations,plr,lgbm,5366,-0.015568315990470524,0.021573655507762655,-0.7216355144295651,0.4705185983180782,-0.057851903800559504,0.026715271819618455,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.02 positions (p=0.471),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T4b_auth_citations,plr,rf,5366,-0.015446625351942163,0.019161867122988382,-0.8061127474060675,0.4201778420855634,-0.05300319478954153,0.02210994408565721,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.02 positions (p=0.420),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T5_topical_comp,plr,lgbm,3580,0.017856820510382506,0.29067913885632735,0.06143137956387203,0.9510156622662271,-0.5518638227051365,0.5875774637259015,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.02 positions (p=0.951),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T5_topical_comp,plr,rf,3580,0.14095989230463804,0.261192631757322,0.5396779049862555,0.5894191800640352,-0.37096825896694585,0.6528880435762219,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.14 positions (p=0.589),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T6_freshness,plr,lgbm,5366,-0.0427788277250346,0.018297528017977217,-2.3379566727814076,0.019389495868496615,-0.0786413236463825,-0.006916331803686698,**,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.04 positions (p=0.019),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T6_freshness,plr,rf,5366,-0.0460710381947147,0.017492644144877317,-2.6337378050537033,0.00844506742386843,-0.08035599071304969,-0.011786085676379704,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.05 positions (p=0.008),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T7_source_earned,plr,lgbm,5969,-0.37144545587653754,0.1322711672065882,-2.8082118251545634,0.004981744657983264,-0.630692179794526,-0.11219873195854918,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.37 positions (p=0.005),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T7_source_earned,plr,rf,5969,-0.36219128697531106,0.13016480061989044,-2.782559380496333,0.005393199506365117,-0.6173096082451333,-0.10707296570548891,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.36 positions (p=0.005),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T1a_stats_present,plr,lgbm,5872,-0.08037047725813434,0.12353462049677838,-0.6505907164723131,0.5153107246935571,-0.3224938842756435,0.16175292975937483,,T1a Stats Present (binary) not significantly improves post_rank by 0.08 positions (p=0.515),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T1a_stats_present,plr,rf,5872,-0.14221490757997213,0.11773900879502665,-1.2078826638294187,0.2270923988177177,-0.37297912439366904,0.08854930923372478,,T1a Stats Present (binary) not significantly improves post_rank by 0.14 positions (p=0.227),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T1b_stats_density,plr,lgbm,5724,0.006211362860545757,0.004559857705920054,1.362183484910408,0.17313998646356688,-0.002725794017684983,0.015148519738776497,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.01 positions (p=0.173),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T1b_stats_density,plr,rf,5724,0.005747477231619415,0.005834902207965808,0.9850168909040085,0.32461577422035814,-0.005688720949306811,0.01718367541254564,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.01 positions (p=0.325),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T2a_question_headings,plr,lgbm,5872,0.17727665078003427,0.08948582376063073,1.9810584887080973,0.047584714811633504,0.001887659082299431,0.3526656424777691,**,T2a Question Headings (binary) significantly worsens post_rank by 0.18 positions (p=0.048),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T2a_question_headings,plr,rf,5872,0.14632397753679735,0.08501942429960335,1.7210652594066085,0.08523898248705938,-0.020311032076754748,0.3129589871503494,*,T2a Question Headings (binary) not significantly worsens post_rank by 0.15 positions (p=0.085),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T2b_structural_modularity,plr,lgbm,5872,-0.0022835835265451027,0.0018853805980665432,-1.2112055936540964,0.22581661948685783,-0.005978861595906115,0.0014116945428159096,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.226),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T2b_structural_modularity,plr,rf,5872,-0.0011999692278976618,0.0017652676672292409,-0.6797661624772917,0.49665253528058917,-0.004659830278740011,0.002259891822944687,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.497),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T3_structured_data_new,plr,lgbm,5872,0.21198133967762314,0.07644050630284953,2.773154573803771,0.005551574388649714,0.06216070036403107,0.36180197899121525,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.21 positions (p=0.006),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T3_structured_data_new,plr,rf,5872,0.2779603640251224,0.07294084391012537,3.810764300555851,0.0001385378078982358,0.13499893695931897,0.42092179109092587,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.28 positions (p=0.000),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T4a_ext_citations,plr,lgbm,5872,-0.040755007664640484,0.1495250795684753,-0.27256302275349503,0.7851891395557393,-0.33381877840433793,0.252308763075057,,T4a External Citations (binary) not significantly improves post_rank by 0.04 positions (p=0.785),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T4a_ext_citations,plr,rf,5872,-0.023410945097406526,0.13410676953321718,-0.1745694507361004,0.8614179547173696,-0.2862553834655256,0.23943349327071253,,T4a External Citations (binary) not significantly improves post_rank by 0.02 positions (p=0.861),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T4b_auth_citations,plr,lgbm,5872,-0.021761818439132403,0.01978482188735924,-1.0999249102685271,0.2713648401669079,-0.06053935677889628,0.01701571990063148,,T4b Authority Citations (count) not significantly improves post_rank by 0.02 positions (p=0.271),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T4b_auth_citations,plr,rf,5872,-0.020540809803802674,0.018892977333150995,-1.0872193112601831,0.27693989831474364,-0.05757036493751022,0.016488745329904877,,T4b Authority Citations (count) not significantly improves post_rank by 0.02 positions (p=0.277),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T5_topical_comp,plr,lgbm,3802,-0.40072570869881663,0.3546085341674382,-1.130050943753099,0.25845475887244185,-1.0957456642775367,0.29429424687990346,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.40 positions (p=0.258),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T5_topical_comp,plr,rf,3802,-0.09462890813270906,0.32087998136281304,-0.2949043680780881,0.7680669350244924,-0.7235421149637064,0.5342842986982882,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.09 positions (p=0.768),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T6_freshness,plr,lgbm,5872,0.027709607926565287,0.021778868741890466,1.27231621876059,0.2032607882798123,-0.014976190431565194,0.07039540628469576,,T6 Freshness (ordinal 0-4) not significantly worsens post_rank by 0.03 positions (p=0.203),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T6_freshness,plr,rf,5872,0.02834868906647336,0.020184284660108947,1.4044931264024467,0.1601720570721038,-0.01121178192104447,0.0679091600539912,,T6 Freshness (ordinal 0-4) not significantly worsens post_rank by 0.03 positions (p=0.160),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T7_source_earned,plr,lgbm,6578,0.18650098365688922,0.18247737952121257,1.0220498789835422,0.3067572934656866,-0.1711481081979342,0.5441500755117126,,T7 Source: Earned not significantly worsens post_rank by 0.19 positions (p=0.307),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,post_rank,T7_source_earned,plr,rf,6578,0.21457057621602868,0.17103180272909407,1.254565366161157,0.2096365827505614,-0.12064559734395516,0.5497867497760125,,T7 Source: Earned not significantly worsens post_rank by 0.21 positions (p=0.210),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T1a_stats_present,plr,lgbm,5982,0.001036462235104581,0.11909114409216963,0.008703100830926768,0.9930560178767923,-0.2323778910632179,0.2344508155334271,,T1a Stats Present (binary) not significantly improves LLM re-ranking by 0.00 positions (p=0.993),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T1a_stats_present,plr,rf,5982,-0.09026065228813286,0.10602245209985545,-0.851335264375157,0.3945831409595716,-0.2980608399564726,0.11753953538020685,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.09 positions (p=0.395),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T1b_stats_density,plr,lgbm,5859,-0.011430601251922079,0.004001535410586639,-2.856553817237447,0.004282673945858779,-0.019273466539533587,-0.0035877359643105688,***,T1b Stats Density (continuous) significantly worsens LLM re-ranking by 0.01 positions (p=0.004),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T1b_stats_density,plr,rf,5859,-0.013626325651781195,0.006052408598269389,-2.2513889190623173,0.02436091534493361,-0.02548882852410975,-0.0017638227794526395,**,T1b Stats Density (continuous) significantly worsens LLM re-ranking by 0.01 positions (p=0.024),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T2a_question_headings,plr,lgbm,5982,-0.000572532986461606,0.08793514329300463,-0.006510855216939777,0.9948051258476627,-0.17292224681611956,0.17177718084319638,,T2a Question Headings (binary) not significantly worsens LLM re-ranking by 0.00 positions (p=0.995),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T2a_question_headings,plr,rf,5982,0.016359512185778295,0.08261777002976797,0.19801444870617793,0.8430337591263242,-0.1455683415555796,0.1782873659271362,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.02 positions (p=0.843),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T2b_structural_modularity,plr,lgbm,5982,-0.0004760318705808985,0.001640323727468286,-0.2902060505554091,0.771658607633496,-0.003691007299405234,0.002738943558243437,,T2b Structural Modularity (count) not significantly worsens LLM re-ranking by 0.00 positions (p=0.772),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T2b_structural_modularity,plr,rf,5982,0.00017672239206801006,0.001426392744522054,0.1238946235156468,0.9013987099630112,-0.002618956015004458,0.0029724007991404787,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.901),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T3_structured_data_new,plr,lgbm,5982,0.02932173442407514,0.06940351092705348,0.42248200461924373,0.6726732330077991,-0.10670664739358178,0.16535011624173207,,T3 Structured Data (expanded) not significantly improves LLM re-ranking by 0.03 positions (p=0.673),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T3_structured_data_new,plr,rf,5982,-0.013444616216947225,0.06390060473822821,-0.2103988885867938,0.8333563600202667,-0.13868750009420405,0.11179826766030959,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.01 positions (p=0.833),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T4a_ext_citations,plr,lgbm,5982,0.08590133796864903,0.14378514077100762,0.5974284791044966,0.5502213444603974,-0.19591235945454766,0.3677150353918457,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.09 positions (p=0.550),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T4a_ext_citations,plr,rf,5982,0.22798664857321904,0.12616326103732106,1.807076376265964,0.07075037147845424,-0.019288799232055703,0.4752620963784938,*,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.23 positions (p=0.071),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T4b_auth_citations,plr,lgbm,5982,-0.03145825797882023,0.020429251013052735,-1.539863500562052,0.12359362935145679,-0.07149885419553201,0.008582338237891542,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.03 positions (p=0.124),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T4b_auth_citations,plr,rf,5982,-0.041990277309844413,0.021666672097369583,-1.9380123131573213,0.05262172032373131,-0.08445617428552771,0.0004756196658388806,*,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.04 positions (p=0.053),
neutral_rag,neutral,rag,by_pool=20,rank_delta,T5_topical_comp,plr,lgbm,4145,0.03681250804014936,0.3110200797277067,0.11836055110132486,0.905781981669153,-0.572775646694932,0.6464006627752307,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.04 positions (p=0.906),
